kind,codeword_size,pd,ld,lib_size,simulations,estimated_primers
primer_density_study,12,6,6,1000000,500,68
primer_density_study,12,6,6,1000000,1500,204
primer_density_study,12,6,6,1000000,3500,488
primer_density_study,12,6,6,1000000,13500,1571
primer_density_study,12,6,6,1000000,28500,2706
primer_density_study,12,6,6,1000000,53500,4066
primer_density_study,12,6,6,1000000,103500,5862
