kind,codeword_size,pd,ld,lib_size,simulations,estimated_primers
primer_density_study,9,6,6,100000,500,68
primer_density_study,9,6,6,100000,1500,193
primer_density_study,9,6,6,100000,3500,429
primer_density_study,9,6,6,100000,13500,1475
primer_density_study,9,6,6,100000,28500,2636
primer_density_study,9,6,6,100000,53500,3942
primer_density_study,9,6,6,100000,103500,5767
