kind,codeword_size,pd,ld,lib_size,simulations,estimated_primers
primer_density_study,8,6,6,100000,500,61
primer_density_study,8,6,6,100000,1500,197
primer_density_study,8,6,6,100000,3500,423
primer_density_study,8,6,6,100000,13500,1314
primer_density_study,8,6,6,100000,28500,2298
primer_density_study,8,6,6,100000,53500,3533
primer_density_study,8,6,6,100000,103500,5320
