kind,codeword_size,pd,ld,lib_size,simulations,estimated_primers
primer_density_study,7,6,6,10000,500,69
primer_density_study,7,6,6,10000,1500,224
primer_density_study,7,6,6,10000,3500,486
primer_density_study,7,6,6,10000,13500,1620
primer_density_study,7,6,6,10000,28500,2780
primer_density_study,7,6,6,10000,53500,4142
primer_density_study,7,6,6,10000,103500,5922
