kind,codeword_size,pd,ld,lib_size,simulations,estimated_primers
primer_density_study,11,6,6,1000000,500,94
primer_density_study,11,6,6,1000000,1500,278
primer_density_study,11,6,6,1000000,3500,578
primer_density_study,11,6,6,1000000,13500,1731
primer_density_study,11,6,6,1000000,28500,2998
primer_density_study,11,6,6,1000000,53500,4468
primer_density_study,11,6,6,1000000,103500,6352
