kind,codeword_size,pd,ld,lib_size,simulations,estimated_primers
primer_density_study,10,6,6,1000000,500,70
primer_density_study,10,6,6,1000000,1500,227
primer_density_study,10,6,6,1000000,3500,536
primer_density_study,10,6,6,1000000,13500,1641
primer_density_study,10,6,6,1000000,28500,2847
primer_density_study,10,6,6,1000000,53500,4222
primer_density_study,10,6,6,1000000,103500,6025
